CELL_ID	PUB_IDA	PUB_IDB	SCORE_BLISS
170	24856436	11152667	-1.098
170	24856436	25023738	-0.7138
170	24856436	3218	-0.8212
170	24856436	16038120	-1.1613
170	24856436	1401	-1.3365
170	24856436	300471	-0.9402
170	24856436	159324	-0.9573
170	24856436	135418940	-1.4417
170	24856436	54708532	-1.0302
170	24856436	11630874	-0.8072
170	24856436	135440466	-0.7253
170	24856436	9933475	-1.3585
170	24856436	9926791	-1.4293
170	24856436	11524144	-0.7601
170	24856436	5113032	-1.1403
170	24856436	46233311	-0.6234
170	24856436	9934458	-0.8907
170	24856436	11617559	-1.1945
170	24856436	16219401	-1.3345
170	24856436	644213	-0.8702
170	24856436	25021165	-0.6955
170	24856436	16736978	-1.0386
170	24856436	5278396	-1.013
170	24856436	9950176	-0.9354
170	24856436	54676905	-0.8283
170	24856436	9829523	-1.0123
170	24856436	10027278	-1.2613
170	24856436	17754438	-0.8707
170	24856436	1361332	-1.0392
170	24856436	4829	-0.9503
170	24856436	42623900	-1.0435
170	24856436	3025986	-1.043
170	24856436	24995524	-0.9267
170	24856436	5312137	-0.896
170	24856436	447912	-0.7546
170	24856436	56972185	-0.9208
170	24856436	23625762	-0.7796
170	24856436	104794	-0.7265
170	24856436	5730	-1.311
170	387447	24856436	-2.0914
170	387447	3062316	-1.9571
170	387447	451668	-2.3345
170	387447	2767	-2.54
170	387447	176870	-1.9993
170	387447	6442177	-1.9234
170	387447	657237	-1.686
170	387447	60750	-1.5485
170	387447	208908	-1.7343
170	387447	216326	-1.606
170	387447	216239	-2.7175
170	387447	5394	-2.7695
170	387447	11960529	-1.7262
170	387447	5311	-2.8469
170	387447	11152667	-1.7649
170	387447	11213558	-1.7542
170	387447	11626560	-1.8355
170	387447	135398510	-1.9789
170	387447	11178236	-1.7235
170	387447	25023738	-1.4646
170	387447	3218	-1.2991
170	387447	16038120	-2.1113
170	387447	5330286	-2.1347
170	387447	1401	-2.147
170	387447	300471	-1.8775
170	387447	159324	-1.7657
170	387447	135418940	-1.9643
170	387447	54708532	-1.9769
170	387447	11630874	-1.7202
170	387447	11234052	-2.0889
170	387447	135440466	-1.5881
170	387447	9933475	-2.1456
170	387447	11656518	-2.2631
170	387447	9926791	-2.3934
170	387447	24748573	-1.6988
170	387447	11683005	-1.7545
170	387447	11524144	-1.5631
170	387447	5113032	-1.8503
170	387447	46233311	-1.611
170	387447	9934458	-1.8872
170	387447	11617559	-2.0016
170	387447	16219401	-2.3509
170	387447	644213	-1.7693
170	387447	3712	-1.9408
170	387447	521106	-2.4281
170	387447	25021165	-1.6542
170	387447	16736978	-1.8863
170	387447	5278396	-1.993
170	387447	9950176	-1.6579
170	387447	54676905	-1.6332
170	387447	9829523	-1.8655
170	387447	4493	-1.8963
170	387447	10027278	-2.1393
170	387447	17754438	-1.8553
170	387447	1361332	-1.903
170	387447	4829	-1.7176
170	387447	24180719	-1.6505
170	387447	42623900	-1.9705
170	387447	3025986	-1.9291
170	387447	24995524	-1.8133
170	387447	16683013	-2.3963
170	387447	5312137	-1.7217
170	387447	447912	-1.8171
170	387447	6505803	-1.8351
170	387447	56972185	-1.6193
170	387447	23625762	-1.5394
170	387447	104794	-1.5698
170	387447	151194	-1.8483
170	387447	1893730	-1.6835
170	387447	5730	-1.9642
170	387447	82146	-1.9739
170	3062316	24856436	-1.1497
170	3062316	216326	-0.631
170	3062316	5394	-1.6474
170	3062316	11960529	-0.7377
170	3062316	5311	-1.7618
170	3062316	11152667	-0.8308
170	3062316	11213558	-0.9124
170	3062316	11178236	-0.7236
170	3062316	25023738	-0.5267
170	3062316	3218	-0.5635
170	3062316	16038120	-1.0387
170	3062316	1401	-1.1231
170	3062316	300471	-0.8518
170	3062316	159324	-0.8862
170	3062316	135418940	-1.2978
170	3062316	54708532	-0.9389
170	3062316	11630874	-0.839
170	3062316	11234052	-1.0791
170	3062316	135440466	-0.595
170	3062316	9933475	-0.9782
170	3062316	11656518	-1.3953
170	3062316	9926791	-1.3951
170	3062316	11524144	-0.6561
170	3062316	5113032	-0.9043
170	3062316	46233311	-0.5115
170	3062316	9934458	-0.7987
170	3062316	11617559	-0.9278
170	3062316	16219401	-1.0849
170	3062316	644213	-0.8157
170	3062316	521106	-1.6161
170	3062316	25021165	-0.5752
170	3062316	16736978	-0.8689
170	3062316	5278396	-0.841
170	3062316	9950176	-0.6741
170	3062316	54676905	-0.6944
170	3062316	9829523	-0.81
170	3062316	4493	-0.9339
170	3062316	10027278	-1.065
170	3062316	17754438	-0.7171
170	3062316	1361332	-0.8447
170	3062316	4829	-0.7042
170	3062316	42623900	-0.8554
170	3062316	3025986	-0.8272
170	3062316	24995524	-0.8674
170	3062316	5312137	-0.8096
170	3062316	447912	-0.733
170	3062316	56972185	-0.8146
170	3062316	23625762	-0.5157
170	3062316	104794	-0.59
170	3062316	5730	-0.9622
170	451668	24856436	-1.5422
170	451668	3062316	-1.2532
170	451668	176870	-1.4022
170	451668	216326	-0.9191
170	451668	5394	-2.1198
170	451668	11960529	-1.0616
170	451668	5311	-2.241
170	451668	11152667	-1.2305
170	451668	11213558	-1.2531
170	451668	11178236	-1.1026
170	451668	25023738	-0.9711
170	451668	3218	-1.0352
170	451668	16038120	-1.378
170	451668	5330286	-1.4995
170	451668	1401	-1.5029
170	451668	300471	-1.1685
170	451668	159324	-1.1197
170	451668	135418940	-1.5823
170	451668	54708532	-1.21
170	451668	11630874	-1.2181
170	451668	11234052	-1.5287
170	451668	135440466	-0.8708
170	451668	9933475	-1.4579
170	451668	11656518	-1.6753
170	451668	9926791	-1.7327
170	451668	11683005	-1.2373
170	451668	11524144	-1.0054
170	451668	5113032	-1.2402
170	451668	46233311	-0.8096
170	451668	9934458	-1.0956
170	451668	11617559	-1.4058
170	451668	16219401	-1.6946
170	451668	644213	-1.0492
170	451668	3712	-1.2057
170	451668	521106	-2.0534
170	451668	25021165	-1.1576
170	451668	16736978	-1.3653
170	451668	5278396	-1.2704
170	451668	9950176	-1.1992
170	451668	54676905	-1.0251
170	451668	9829523	-1.2577
170	451668	4493	-1.2173
170	451668	10027278	-1.5361
170	451668	17754438	-1.0917
170	451668	1361332	-1.1663
170	451668	4829	-1.157
170	451668	42623900	-1.1611
170	451668	3025986	-1.1972
170	451668	24995524	-1.1841
170	451668	5312137	-1.2092
170	451668	447912	-1.1557
170	451668	6505803	-1.2405
170	451668	56972185	-1.0776
170	451668	23625762	-0.9552
170	451668	104794	-0.9763
170	451668	151194	-1.2838
170	451668	1893730	-1.1897
170	451668	5730	-1.468
170	2767	24856436	-1.8324
170	2767	3062316	-1.5848
170	2767	451668	-1.9826
170	2767	176870	-1.5808
170	2767	6442177	-1.635
170	2767	657237	-1.4837
170	2767	60750	-1.1895
170	2767	208908	-1.2326
170	2767	216326	-1.0439
170	2767	216239	-2.4348
170	2767	5394	-2.2432
170	2767	11960529	-1.4098
170	2767	5311	-2.5291
170	2767	11152667	-1.4563
170	2767	11213558	-1.5256
170	2767	11626560	-1.5046
170	2767	135398510	-1.5251
170	2767	11178236	-1.2334
170	2767	25023738	-1.1691
170	2767	3218	-1.2072
170	2767	16038120	-1.4666
170	2767	5330286	-1.6705
170	2767	1401	-1.7996
170	2767	300471	-1.3873
170	2767	159324	-1.354
170	2767	135418940	-1.9661
170	2767	54708532	-1.5162
170	2767	11630874	-1.422
170	2767	11234052	-1.8812
170	2767	135440466	-1.2177
170	2767	9933475	-1.609
170	2767	11656518	-1.6892
170	2767	9926791	-1.9677
170	2767	24748573	-1.4613
170	2767	11683005	-1.5488
170	2767	11524144	-1.2296
170	2767	5113032	-1.5568
170	2767	46233311	-1.1576
170	2767	9934458	-1.4132
170	2767	11617559	-1.529
170	2767	16219401	-1.9718
170	2767	644213	-1.4992
170	2767	3712	-1.5429
170	2767	521106	-2.2732
170	2767	25021165	-1.3439
170	2767	16736978	-1.605
170	2767	5278396	-1.516
170	2767	9950176	-1.6058
170	2767	54676905	-1.2173
170	2767	9829523	-1.5003
170	2767	4493	-1.5765
170	2767	10027278	-1.7545
170	2767	17754438	-1.3647
170	2767	1361332	-2.2433
170	2767	4829	-1.4359
170	2767	24180719	-1.2819
170	2767	42623900	-1.4676
170	2767	3025986	-1.5473
170	2767	24995524	-1.3548
170	2767	16683013	-1.9935
170	2767	5312137	-1.3802
170	2767	447912	-1.3317
170	2767	6505803	-1.4688
170	2767	56972185	-1.4246
170	2767	23625762	-1.1433
170	2767	104794	-1.3129
170	2767	151194	-1.4763
170	2767	1893730	-1.5181
170	2767	5730	-1.7321
170	2767	82146	-1.7054
170	148124	24856436	-1.0846
170	148124	387447	-1.7721
170	148124	3062316	-0.8704
170	148124	451668	-1.2151
170	148124	2767	-1.6268
170	148124	176870	-1.0498
170	148124	6442177	-0.7551
170	148124	657237	-0.7062
170	148124	60750	-0.3934
170	148124	208908	-0.7404
170	148124	216326	-0.5592
170	148124	24964624	-0.55
170	148124	216239	-1.6929
170	148124	5394	-1.6512
170	148124	11960529	-0.729
170	148124	5311	-1.7804
170	148124	11152667	-0.7562
170	148124	11213558	-0.7835
170	148124	11626560	-0.6832
170	148124	135398510	-0.8151
170	148124	11178236	-0.645
170	148124	25023738	-0.4582
170	148124	3218	-0.5721
170	148124	16038120	-0.8554
170	148124	5330286	-0.9502
170	148124	1401	-1.1388
170	148124	300471	-0.776
170	148124	159324	-0.7331
170	148124	135418940	-1.1589
170	148124	54708532	-0.7818
170	148124	11630874	-0.6256
170	148124	11234052	-1.1461
170	148124	135440466	-0.5201
170	148124	9933475	-1.0883
170	148124	11656518	-1.2374
170	148124	9926791	-1.3652
170	148124	24748573	-0.6989
170	148124	11683005	-0.8866
170	148124	11524144	-0.578
170	148124	16041424	-0.7143
170	148124	5113032	-0.9188
170	148124	46233311	-0.4719
170	148124	9934458	-0.7368
170	148124	11617559	-0.9297
170	148124	16219401	-1.1301
170	148124	644213	-0.602
170	148124	3712	-0.9025
170	148124	521106	-1.5436
170	148124	25021165	-0.5483
170	148124	16736978	-0.7747
170	148124	5278396	-0.6828
170	148124	9950176	-0.7223
170	148124	54676905	-0.5517
170	148124	9829523	-0.6769
170	148124	4493	-0.8608
170	148124	11977753	-0.6798
170	148124	10027278	-1.0289
170	148124	17754438	-0.6921
170	148124	11713159	-0.9414
170	148124	1361332	-0.8088
170	148124	4829	-0.6148
170	148124	24180719	-0.5797
170	148124	42623900	-0.7825
170	148124	3025986	-0.8491
170	148124	24995524	-0.6146
170	148124	16683013	-1.3422
170	148124	5312137	-0.7255
170	148124	447912	-0.6065
170	148124	6505803	-0.841
170	148124	56972185	-0.7382
170	148124	23625762	-0.4714
170	148124	104794	-0.6514
170	148124	151194	-0.7139
170	148124	1893730	-0.7617
170	148124	5730	-1.0749
170	148124	82146	-0.899
170	176870	24856436	-1.235
170	176870	3062316	-1.04
170	176870	216326	-0.6582
170	176870	5394	-1.8023
170	176870	11960529	-0.9256
170	176870	5311	-1.9419
170	176870	11152667	-1.0246
170	176870	11213558	-0.8579
170	176870	11178236	-0.9159
170	176870	25023738	-0.6274
170	176870	3218	-0.764
170	176870	16038120	-1.0677
170	176870	1401	-1.3693
170	176870	300471	-1.0217
170	176870	159324	-0.8626
170	176870	135418940	-1.5162
170	176870	54708532	-1.0159
170	176870	11630874	-0.7262
170	176870	11234052	-1.34
170	176870	135440466	-0.9002
170	176870	9933475	-1.2371
170	176870	11656518	-1.4165
170	176870	9926791	-1.4912
170	176870	11683005	-1.0642
170	176870	11524144	-0.7327
170	176870	5113032	-0.9782
170	176870	46233311	-0.5698
170	176870	9934458	-0.9181
170	176870	11617559	-1.073
170	176870	16219401	-1.3388
170	176870	644213	-0.9699
170	176870	521106	-1.6773
170	176870	25021165	-0.7512
170	176870	16736978	-0.9281
170	176870	5278396	-0.9992
170	176870	9950176	-0.8636
170	176870	54676905	-0.8333
170	176870	9829523	-0.9613
170	176870	4493	-0.9938
170	176870	10027278	-1.2475
170	176870	17754438	-0.811
170	176870	1361332	-0.9667
170	176870	4829	-0.8653
170	176870	42623900	-1.0725
170	176870	3025986	-0.9528
170	176870	24995524	-0.9818
170	176870	5312137	-0.9137
170	176870	447912	-0.862
170	176870	56972185	-0.8149
170	176870	23625762	-0.6794
170	176870	104794	-0.7505
170	176870	1893730	-0.9615
170	176870	5730	-1.1696
170	36462	24856436	-1.1637
170	36462	387447	-1.9876
170	36462	3062316	-1.0781
170	36462	451668	-1.3791
170	36462	2767	-1.7985
170	36462	148124	-0.9334
170	36462	176870	-1.1996
170	36462	6442177	-1.0409
170	36462	657237	-0.8691
170	36462	60750	-0.7579
170	36462	208908	-0.8211
170	36462	216326	-0.6431
170	36462	24964624	-0.8535
170	36462	644241	-0.8315
170	36462	216239	-1.6254
170	36462	5329102	-1.2342
170	36462	5394	-1.6965
170	36462	11960529	-0.7036
170	36462	5311	-1.9939
170	36462	11640390	-1.579
170	36462	11152667	-0.9125
170	36462	11213558	-0.9979
170	36462	24978538	-1.4553
170	36462	10127622	-1.2185
170	36462	11626560	-0.8706
170	36462	135398510	-1.041
170	36462	5081913	-0.8672
170	36462	11178236	-0.8051
170	36462	25023738	-0.6467
170	36462	3218	-0.8846
170	36462	176167	-0.9158
170	36462	216345	-1.6476
170	36462	16038120	-1.1598
170	36462	5330286	-1.3983
170	36462	1401	-1.1536
170	36462	300471	-0.9462
170	36462	159324	-0.9427
170	36462	24776445	-1.259
170	36462	135418940	-1.4669
170	36462	10113978	-1.01
170	36462	54708532	-1.0191
170	36462	11630874	-0.8011
170	36462	2747117	-1.1437
170	36462	11234052	-1.3977
170	36462	135440466	-0.789
170	36462	9933475	-1.3679
170	36462	11656518	-1.4909
170	36462	9926791	-1.5078
170	36462	24748573	-0.9058
170	36462	11683005	-1.056
170	36462	11524144	-0.7425
170	36462	16041424	-0.7865
170	36462	5113032	-1.0517
170	36462	107970	-1.2349
170	36462	46233311	-0.6507
170	36462	9934458	-0.8705
170	36462	11617559	-1.0713
170	36462	16219401	-1.3279
170	36462	644213	-0.9577
170	36462	3712	-1.0414
170	36462	521106	-1.8252
170	36462	25021165	-0.7927
170	36462	16736978	-1.0964
170	36462	5278396	-1.0124
170	36462	9950176	-0.8872
170	36462	126565	-1.4341
170	36462	54676905	-0.7967
170	36462	9829523	-0.9488
170	36462	4493	-1.0118
170	36462	11977753	-0.9946
170	36462	10027278	-1.3121
170	36462	148177	-0.9026
170	36462	17754438	-0.7263
170	36462	11713159	-1.1414
170	36462	1361332	-0.9781
170	36462	4829	-0.7823
170	36462	24180719	-0.8429
170	36462	42623900	-0.9126
170	36462	3025986	-0.967
170	36462	24995524	-1.0348
170	36462	16683013	-1.5055
170	36462	5312137	-0.9141
170	36462	447912	-0.7909
170	36462	6505803	-0.8403
170	36462	56972185	-0.8594
170	36462	11313622	-0.9575
170	36462	23625762	-0.5246
170	36462	104794	-0.7361
170	36462	151194	-1.0802
170	36462	10341154	-1.769
170	36462	1893730	-1.0455
170	36462	5730	-1.2331
170	36462	82146	-1.0936
170	6442177	24856436	-1.0732
170	6442177	3062316	-0.8967
170	6442177	451668	-1.1815
170	6442177	176870	-1.0827
170	6442177	657237	-0.7754
170	6442177	60750	-0.6504
170	6442177	208908	-0.7252
170	6442177	216326	-0.5524
170	6442177	216239	-1.5887
170	6442177	5394	-1.709
170	6442177	11960529	-0.7637
170	6442177	5311	-1.6888
170	6442177	11152667	-0.762
170	6442177	11213558	-0.7472
170	6442177	11178236	-0.6574
170	6442177	25023738	-0.459
170	6442177	3218	-0.5499
170	6442177	16038120	-1.0379
170	6442177	5330286	-1.0437
170	6442177	1401	-1.133
170	6442177	300471	-0.7804
170	6442177	159324	-0.8301
170	6442177	135418940	-1.2601
170	6442177	54708532	-0.9394
170	6442177	11630874	-0.6995
170	6442177	11234052	-1.2115
170	6442177	135440466	-0.6964
170	6442177	9933475	-1.1189
170	6442177	11656518	-1.2282
170	6442177	9926791	-1.3062
170	6442177	24748573	-0.8631
170	6442177	11683005	-0.9607
170	6442177	11524144	-0.4878
170	6442177	5113032	-0.8797
170	6442177	46233311	-0.5346
170	6442177	9934458	-0.541
170	6442177	11617559	-0.8607
170	6442177	16219401	-1.2443
170	6442177	644213	-0.786
170	6442177	3712	-0.8994
170	6442177	521106	-1.642
170	6442177	25021165	-0.6329
170	6442177	16736978	-0.9646
170	6442177	5278396	-0.7714
170	6442177	9950176	-0.7684
170	6442177	54676905	-0.6902
170	6442177	9829523	-0.7833
170	6442177	4493	-0.9243
170	6442177	10027278	-1.0267
170	6442177	17754438	-0.6578
170	6442177	1361332	-1.0018
170	6442177	4829	-0.6919
170	6442177	24180719	-0.6191
170	6442177	42623900	-0.8298
170	6442177	3025986	-0.9765
170	6442177	24995524	-0.8227
170	6442177	5312137	-0.6928
170	6442177	447912	-0.7052
170	6442177	6505803	-0.8371
170	6442177	56972185	-0.5504
170	6442177	23625762	-0.5853
170	6442177	104794	-0.6328
170	6442177	151194	-0.9473
170	6442177	1893730	-0.8452
170	6442177	5730	-0.9675
170	6442177	82146	-1.0551
170	657237	24856436	-0.9731
170	657237	3062316	-0.7454
170	657237	451668	-1.1817
170	657237	176870	-0.9317
170	657237	216326	-0.3585
170	657237	5394	-1.5384
170	657237	11960529	-0.373
170	657237	5311	-1.6287
170	657237	11152667	-0.8149
170	657237	11213558	-0.601
170	657237	11178236	-0.5034
170	657237	25023738	-0.3255
170	657237	3218	-0.4357
170	657237	16038120	-0.8007
170	657237	5330286	-0.9366
170	657237	1401	-0.9858
170	657237	300471	-0.6283
170	657237	159324	-0.6107
170	657237	135418940	-1.0741
170	657237	54708532	-0.7698
170	657237	11630874	-0.5143
170	657237	11234052	-0.8936
170	657237	135440466	-0.404
170	657237	9933475	-0.9267
170	657237	11656518	-1.1791
170	657237	9926791	-1.1985
170	657237	11683005	-0.641
170	657237	11524144	-0.3464
170	657237	5113032	-0.6721
170	657237	46233311	-0.4128
170	657237	9934458	-0.5659
170	657237	11617559	-0.8024
170	657237	16219401	-0.9429
170	657237	644213	-0.5821
170	657237	3712	-0.8018
170	657237	521106	-1.4573
170	657237	25021165	-0.4829
170	657237	16736978	-0.6805
170	657237	5278396	-0.6121
170	657237	9950176	-0.7042
170	657237	54676905	-0.5361
170	657237	9829523	-0.6391
170	657237	4493	-0.7648
170	657237	10027278	-0.8947
170	657237	17754438	-0.5797
170	657237	1361332	-0.7505
170	657237	4829	-0.4516
170	657237	42623900	-0.6432
170	657237	3025986	-0.7313
170	657237	24995524	-0.5721
170	657237	5312137	-0.5465
170	657237	447912	-0.4368
170	657237	6505803	-0.6773
170	657237	56972185	-0.5249
170	657237	23625762	-0.2855
170	657237	104794	-0.4018
170	657237	151194	-0.6971
170	657237	1893730	-0.7381
170	657237	5730	-0.8594
170	60750	24856436	-0.993
170	60750	3062316	-0.7099
170	60750	451668	-1.1228
170	60750	176870	-0.8624
170	60750	657237	-0.5884
170	60750	216326	-0.3778
170	60750	5394	-1.3801
170	60750	11960529	-0.333
170	60750	5311	-1.5974
170	60750	11152667	-0.7521
170	60750	11213558	-0.5137
170	60750	11178236	-0.5153
170	60750	25023738	-0.1935
170	60750	3218	-0.2952
170	60750	16038120	-0.7283
170	60750	5330286	-0.7308
170	60750	1401	-0.9471
170	60750	300471	-0.5405
170	60750	159324	-0.6052
170	60750	135418940	-1.0264
170	60750	54708532	-0.7138
170	60750	11630874	-0.4833
170	60750	11234052	-0.9585
170	60750	135440466	-0.3294
170	60750	9933475	-0.9317
170	60750	11656518	-1.0075
170	60750	9926791	-1.242
170	60750	11683005	-0.7546
170	60750	11524144	-0.356
170	60750	5113032	-0.7322
170	60750	46233311	-0.1523
170	60750	9934458	-0.4794
170	60750	11617559	-0.6522
170	60750	16219401	-0.9319
